Id,Class
2997,5
2998,5
2999,5
3000,4
3001,4
3002,4
3003,9
3004,9
3005,9
3006,7
3007,7
3008,7
3009,0
3010,0
3011,0
3012,6
3013,6
3014,6
3015,2
3016,2
3017,2
3018,7
3019,7
3020,7
3021,0
3022,0
3023,0
3024,7
3025,7
3026,7
3027,9
3028,9
3029,9
3030,1
3031,1
3032,1
3033,0
3034,0
3035,0
3036,3
3037,3
3038,3
3039,9
3040,9
3041,9
3042,7
3043,7
3044,7
3045,3
3046,3
3047,3
3048,1
3049,9
3050,1
3051,5
3052,4
3053,5
3054,9
3055,9
3056,9
3057,5
3058,5
3059,5
3060,5
3061,5
3062,1
3063,1
3064,1
3065,1
3066,2
3067,3
3068,2
3069,2
3070,2
3071,2
3072,3
3073,7
3074,3
3075,0
3076,0
3077,0
3078,2
3079,2
3080,2
3081,4
3082,4
3083,4
3084,5
3085,5
3086,5
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,1
3094,1
3095,1
3096,4
3097,4
3098,4
3099,1
3100,1
3101,1
3102,9
3103,9
3104,9
3105,7
3106,7
3107,7
3108,0
3109,0
3110,0
3111,4
3112,4
3113,4
3114,1
3115,1
3116,1
3117,7
3118,7
3119,7
3120,0
3121,0
3122,0
3123,9
3124,9
3125,9
3126,8
3127,8
3128,8
3129,7
3130,7
3131,7
3132,5
3133,5
3134,5
3135,3
3136,3
3137,3
3138,4
3139,4
3140,4
3141,3
3142,3
3143,3
3144,7
3145,7
3146,7
3147,5
3148,8
3149,8
3150,2
3151,2
3152,2
3153,8
3154,8
3155,8
3156,3
3157,3
3158,3
3159,2
3160,2
3161,2
3162,2
3163,2
3164,2
3165,3
3166,3
3167,3
3168,3
3169,3
3170,3
3171,5
3172,4
3173,4
3174,1
3175,1
3176,1
3177,5
3178,5
3179,5
3180,4
3181,4
3182,5
3183,3
3184,3
3185,3
3186,0
3187,0
3188,0
3189,7
3190,7
3191,7
3192,9
3193,9
3194,9
3195,3
3196,3
3197,3
3198,1
3199,1
3200,1
3201,0
3202,0
3203,0
3204,2
3205,2
3206,2
3207,6
3208,6
3209,6
3210,2
3211,8
3212,8
3213,1
3214,1
3215,1
3216,9
3217,9
3218,9
3219,1
3220,1
3221,1
3222,7
3223,7
3224,7
3225,7
3226,7
3227,7
3228,2
3229,2
3230,2
3231,3
3232,3
3233,3
3234,1
3235,1
3236,1
3237,3
3238,3
3239,3
3240,0
3241,0
3242,0
3243,3
3244,3
3245,3
3246,1
3247,1
3248,1
3249,9
3250,2
3251,2
3252,2
3253,2
3254,2
3255,0
3256,0
3257,0
3258,1
3259,5
3260,5
3261,1
3262,1
3263,1
3264,4
3265,4
3266,5
3267,8
3268,8
3269,8
3270,3
3271,3
3272,3
3273,0
3274,0
3275,0
3276,8
3277,2
3278,1
3279,0
3280,1
3281,1
3282,0
3283,0
3284,0
3285,3
3286,3
3287,3
3288,2
3289,2
3290,2
3291,9
3292,9
3293,9
3294,7
3295,7
3296,7
3297,7
3298,7
3299,7
3300,7
3301,7
3302,7
3303,2
3304,2
3305,2
3306,9
3307,9
3308,9
3309,7
3310,5
3311,7
3312,2
3313,2
3314,2
3315,4
3316,4
3317,4
3318,9
3319,9
3320,9
3321,3
3322,5
3323,5
3324,1
3325,1
3326,1
3327,1
3328,1
3329,1
3330,6
3331,6
3332,6
3333,0
3334,0
3335,0
3336,3
3337,3
3338,3
3339,6
3340,6
3341,6
3342,2
3343,2
3344,2
3345,1
3346,1
3347,1
3348,0
3349,0
3350,0
3351,6
3352,6
3353,6
3354,8
3355,8
3356,8
3357,9
3358,9
3359,9
3360,0
3361,0
3362,0
3363,4
3364,4
3365,4
3366,9
3367,9
3368,9
3369,8
3370,8
3371,8
3372,6
3373,6
3374,6
3375,2
3376,2
3377,2
3378,4
3379,5
3380,4
3381,7
3382,7
3383,7
3384,4
3385,4
3386,4
3387,2
3388,2
3389,2
3390,6
3391,6
3392,6
3393,2
3394,2
3395,2
3396,0
3397,0
3398,0
3399,8
3400,8
3401,6
3402,3
3403,3
3404,3
3405,6
3406,6
3407,6
3408,1
3409,1
3410,1
3411,0
3412,0
3413,0
3414,1
3415,1
3416,1
3417,8
3418,9
3419,9
3420,5
3421,5
3422,5
3423,5
3424,5
3425,5
3426,3
3427,3
3428,3
3429,9
3430,9
3431,9
3432,8
3433,8
3434,8
3435,1
3436,1
3437,1
3438,7
3439,7
3440,7
3441,0
3442,0
3443,0
3444,2
3445,2
3446,2
3447,7
3448,7
3449,7
3450,9
3451,9
3452,9
3453,8
3454,8
3455,8
3456,5
3457,5
3458,5
3459,5
3460,5
3461,5
3462,5
3463,5
3464,5
3465,8
3466,8
3467,8
3468,9
3469,9
3470,8
3471,2
3472,2
3473,2
3474,3
3475,3
3476,3
3477,1
3478,1
3479,1
3480,1
3481,1
3482,1
3483,6
3484,6
3485,6
3486,7
3487,7
3488,7
3489,3
3490,3
3491,3
3492,5
3493,5
3494,8
3495,3
3496,3
3497,3
3498,2
3499,2
3500,2
3501,0
3502,9
3503,0
3504,1
3505,1
3506,1
3507,7
3508,7
3509,7
3510,6
3511,6
3512,6
3513,3
3514,3
3515,3
3516,7
3517,7
3518,7
3519,9
3520,9
3521,9
3522,2
3523,7
3524,7
3525,6
3526,6
3527,6
3528,2
3529,2
3530,2
3531,3
3532,3
3533,3
3534,6
3535,6
3536,6
3537,5
3538,4
3539,4
3540,6
3541,8
3542,8
3543,0
3544,0
3545,9
3546,2
3547,2
3548,2
3549,9
3550,9
3551,9
3552,8
3553,8
3554,8
3555,2
3556,2
3557,9
3558,5
3559,5
3560,4
3561,4
3562,4
3563,4
3564,0
3565,5
3566,5
3567,9
3568,9
3569,9
3570,8
3571,8
3572,8
3573,7
3574,7
3575,7
3576,4
3577,4
3578,4
3579,8
3580,1
3581,8
3582,0
3583,0
3584,5
3585,2
3586,2
3587,2
3588,3
3589,3
3590,3
3591,0
3592,0
3593,0
3594,0
3595,0
3596,0
3597,3
3598,3
3599,3
3600,0
3601,0
3602,0
3603,7
3604,7
3605,7
3606,3
3607,3
3608,3
3609,0
3610,0
3611,0
3612,1
3613,1
3614,1
3615,3
3616,3
3617,0
3618,2
3619,2
3620,2
3621,7
3622,7
3623,7
3624,8
3625,8
3626,8
3627,3
3628,0
3629,3
3630,9
3631,9
3632,9
3633,0
3634,0
3635,0
3636,3
3637,3
3638,3
3639,1
3640,1
3641,1
3642,4
3643,4
3644,4
3645,1
3646,1
3647,1
3648,4
3649,1
3650,4
3651,7
3652,7
3653,7
3654,6
3655,6
3656,6
3657,6
3658,0
3659,9
3660,6
3661,6
3662,6
3663,0
3664,0
3665,0
3666,2
3667,2
3668,2
3669,0
3670,0
3671,0
3672,5
3673,5
3674,5
3675,3
3676,3
3677,3
3678,4
3679,4
3680,4
3681,6
3682,6
3683,6
3684,9
3685,9
3686,9
3687,2
3688,2
3689,2
3690,2
3691,2
3692,2
3693,3
3694,3
3695,3
3696,5
3697,5
3698,5
3699,7
3700,7
3701,7
3702,3
3703,3
3704,3
3705,9
3706,9
3707,9
3708,0
3709,0
3710,0
3711,9
3712,9
3713,9
3714,3
3715,8
3716,3
3717,1
3718,1
3719,1
3720,5
3721,5
3722,0
3723,5
3724,5
3725,5
3726,5
3727,5
3728,5
3729,0
3730,0
3731,0
3732,9
3733,9
3734,9
3735,0
3736,0
3737,0
3738,8
3739,8
3740,8
3741,7
3742,7
3743,7
3744,4
3745,4
3746,4
3747,9
3748,9
3749,9
3750,9
3751,5
3752,1
3753,8
3754,8
3755,8
3756,1
3757,1
3758,1
3759,0
3760,0
3761,0
3762,7
3763,7
3764,7
3765,0
3766,0
3767,0
3768,9
3769,9
3770,9
3771,2
3772,2
3773,2
3774,6
3775,6
3776,6
3777,0
3778,0
3779,0
3780,2
3781,2
3782,2
3783,7
3784,7
3785,7
3786,8
3787,8
3788,8
3789,7
3790,7
3791,7
3792,0
3793,0
3794,0
3795,6
3796,6
3797,6
3798,2
3799,2
3800,2
3801,4
3802,4
3803,4
3804,2
3805,2
3806,2
3807,4
3808,4
3809,4
3810,2
3811,2
3812,2
3813,0
3814,0
3815,0
3816,7
3817,7
3818,7
3819,2
3820,2
3821,2
3822,4
3823,4
3824,4
3825,2
3826,2
3827,2
3828,6
3829,6
3830,6
3831,4
3832,4
3833,4
3834,7
3835,7
3836,7
3837,6
3838,8
3839,8
3840,1
3841,1
3842,1
3843,7
3844,7
3845,7
3846,5
3847,5
3848,5
3849,2
3850,2
3851,2
3852,0
3853,0
3854,0
3855,3
3856,3
3857,3
3858,1
3859,1
3860,1
3861,2
3862,2
3863,2
3864,2
3865,2
3866,2
3867,2
3868,2
3869,2
3870,7
3871,7
3872,7
3873,3
3874,3
3875,3
3876,6
3877,5
3878,6
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,5
3886,5
3887,5
3888,0
3889,3
3890,0
3891,1
3892,5
3893,5
3894,4
3895,5
3896,4
3897,3
3898,3
3899,3
3900,0
3901,7
3902,0
3903,0
3904,0
3905,0
3906,1
3907,1
3908,1
3909,0
3910,0
3911,0
3912,8
3913,8
3914,8
3915,8
3916,8
3917,8
3918,0
3919,0
3920,0
3921,3
3922,3
3923,3
3924,3
3925,3
3926,3
3927,4
3928,4
3929,4
3930,2
3931,2
3932,2
3933,0
3934,0
3935,0
3936,8
3937,8
3938,8
3939,2
3940,8
3941,8
3942,4
3943,5
3944,5
3945,6
3946,6
3947,6
3948,4
3949,4
3950,4
3951,2
3952,2
3953,2
3954,4
3955,4
3956,4
3957,7
3958,7
3959,7
3960,0
3961,0
3962,0
3963,7
3964,7
3965,7
3966,1
3967,1
3968,1
3969,3
3970,3
3971,3
3972,7
3973,7
3974,7
3975,4
3976,4
3977,5
3978,2
3979,2
3980,2
3981,5
3982,1
3983,5
3984,1
3985,1
3986,1
3987,8
3988,8
3989,3
3990,5
3991,4
3992,4
3993,2
3994,2
3995,2
3996,1
3997,1
3998,1
3999,4
4000,4
4001,4
4002,3
4003,3
4004,3
4005,3
4006,3
4007,3
4008,4
4009,4
4010,4
4011,7
4012,7
4013,7
4014,7
4015,7
4016,7
4017,3
4018,3
4019,3
4020,0
4021,0
4022,0
4023,5
4024,3
4025,5
4026,7
4027,7
4028,7
4029,7
4030,7
4031,7
4032,0
4033,0
4034,0
4035,2
4036,2
4037,2
4038,8
4039,8
4040,1
4041,5
4042,8
4043,8
4044,3
4045,3
4046,3
4047,3
4048,3
4049,3
4050,2
4051,2
4052,2
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,3
4060,3
4061,3
4062,1
4063,1
4064,1
4065,6
4066,6
4067,6
4068,7
4069,7
4070,7
4071,8
4072,8
4073,8
4074,2
4075,2
4076,2
4077,0
4078,0
4079,0
4080,8
4081,8
4082,8
4083,2
4084,2
4085,2
4086,7
4087,7
4088,7
4089,8
4090,8
4091,8
4092,2
4093,2
4094,2
4095,1
4096,1
4097,1
4098,8
4099,8
4100,8
4101,3
4102,3
4103,3
4104,3
4105,3
4106,3
4107,8
4108,8
4109,8
4110,7
4111,7
4112,7
4113,0
4114,0
4115,0
4116,2
4117,2
4118,2
4119,2
4120,2
4121,2
4122,3
4123,3
4124,3
4125,2
4126,2
4127,2
4128,4
4129,5
4130,5
4131,6
4132,6
4133,6
4134,3
4135,3
4136,0
4137,3
4138,3
4139,3
4140,9
4141,9
4142,9
4143,2
4144,2
4145,2
4146,7
4147,7
4148,7
4149,0
4150,0
4151,0
4152,1
4153,1
4154,1
4155,1
4156,1
4157,1
4158,8
4159,8
4160,8
4161,3
4162,3
4163,3
4164,7
4165,7
4166,7
4167,9
4168,9
4169,9
4170,0
4171,0
4172,0
4173,6
4174,6
4175,6
4176,2
4177,2
4178,2
4179,8
4180,8
4181,8
4182,3
4183,3
4184,3
4185,4
4186,4
4187,4
4188,5
4189,4
4190,5
4191,0
4192,0
4193,0
4194,4
4195,4
4196,5
4197,3
4198,3
4199,3
4200,4
4201,4
4202,4
4203,2
4204,2
4205,2
4206,1
4207,1
4208,1
4209,8
4210,8
4211,8
4212,0
4213,0
4214,5
4215,2
4216,2
4217,2
4218,6
4219,6
4220,6
4221,4
4222,4
4223,4
4224,9
4225,9
4226,9
4227,5
4228,4
4229,5
4230,1
4231,1
4232,1
4233,5
4234,5
4235,5
4236,9
4237,2
4238,9
4239,6
4240,6
4241,6
4242,8
4243,8
4244,8
4245,5
4246,5
4247,5
4248,3
4249,3
4250,3
4251,2
4252,2
4253,2
4254,9
4255,9
4256,9
4257,5
4258,5
4259,5
4260,4
4261,4
4262,5
4263,2
4264,2
4265,2
4266,7
4267,7
4268,7
4269,6
4270,6
4271,6
4272,2
4273,2
4274,2
4275,0
4276,0
4277,0
4278,3
4279,3
4280,3
4281,1
4282,1
4283,1
4284,9
4285,0
4286,9
4287,4
4288,4
4289,4
4290,9
4291,9
4292,9
4293,4
4294,5
4295,5
4296,2
4297,2
4298,2
4299,3
4300,3
4301,3
4302,9
4303,9
4304,9
4305,0
4306,0
4307,0
4308,8
4309,5
4310,5
4311,4
4312,4
4313,4
4314,8
4315,8
4316,8
4317,1
4318,1
4319,1
4320,3
4321,3
4322,3
4323,3
4324,3
4325,3
4326,0
4327,0
4328,0
4329,1
4330,1
4331,1
4332,3
4333,3
4334,3
4335,0
4336,0
4337,0
4338,8
4339,8
4340,8
4341,9
4342,9
4343,9
4344,8
4345,5
4346,5
4347,0
4348,0
4349,0
4350,3
4351,3
4352,3
4353,9
4354,9
4355,9
4356,0
4357,0
4358,0
4359,3
4360,3
4361,3
4362,8
4363,9
4364,9
4365,2
4366,2
4367,2
4368,1
4369,1
4370,1
4371,9
4372,9
4373,9
4374,6
4375,6
4376,6
4377,4
4378,4
4379,4
4380,6
4381,6
4382,6
4383,6
4384,6
4385,6
4386,5
4387,3
4388,8
4389,7
4390,7
4391,7
4392,6
4393,6
4394,6
4395,1
4396,1
4397,1
4398,0
4399,0
4400,0
4401,3
4402,3
4403,3
4404,6
4405,6
4406,6
4407,1
4408,1
4409,1
4410,2
4411,2
4412,2
4413,2
4414,2
4415,2
4416,2
4417,2
4418,2
4419,8
4420,8
4421,8
4422,5
4423,3
4424,3
4425,3
4426,3
4427,3
4428,0
4429,0
4430,0
4431,5
4432,5
4433,5
4434,2
4435,2
4436,2
4437,3
4438,3
4439,3
4440,5
4441,5
4442,5
4443,2
4444,2
4445,2
4446,7
4447,7
4448,7
4449,0
4450,1
4451,1
4452,8
4453,9
4454,1
4455,1
4456,1
4457,1
4458,3
4459,3
4460,3
4461,0
4462,0
4463,0
4464,2
4465,2
4466,2
4467,5
4468,5
4469,5
4470,1
4471,1
4472,1
4473,7
4474,7
4475,7
4476,2
4477,2
4478,2
4479,2
4480,2
4481,2
4482,8
4483,8
4484,8
4485,5
4486,5
4487,5
4488,1
4489,1
4490,1
4491,5
4492,7
4493,5
4494,8
4495,8
4496,4
4497,3
4498,3
4499,3
4500,1
4501,1
4502,1
4503,7
4504,7
4505,7
4506,1
4507,1
4508,8
4509,8
4510,8
4511,8
4512,1
4513,1
4514,1
4515,9
4516,9
4517,9
4518,5
4519,5
4520,5
4521,8
4522,0
4523,0
4524,1
4525,1
4526,1
4527,1
4528,1
4529,1
4530,8
4531,8
4532,8
4533,3
4534,3
4535,3
4536,9
4537,9
4538,9
4539,0
4540,0
4541,0
4542,7
4543,7
4544,7
4545,7
4546,7
4547,7
4548,8
4549,8
4550,8
4551,0
4552,0
4553,3
4554,3
4555,4
4556,5
4557,2
4558,2
4559,2
4560,0
4561,0
4562,0
4563,4
4564,4
4565,4
4566,6
4567,6
4568,6
4569,5
4570,5
4571,5
4572,2
4573,2
4574,2
4575,9
4576,2
4577,7
4578,0
4579,0
4580,0
4581,7
4582,7
4583,7
4584,7
4585,7
4586,7
4587,2
4588,2
4589,2
4590,3
4591,8
4592,8
4593,6
4594,6
4595,6
4596,0
4597,0
4598,0
4599,9
4600,9
4601,9
4602,2
4603,2
4604,2
4605,1
4606,1
4607,1
4608,5
4609,4
4610,4
4611,7
4612,7
4613,7
4614,9
4615,9
4616,9
4617,6
4618,6
4619,6
4620,8
4621,5
4622,5
4623,3
4624,3
4625,3
4626,7
4627,7
4628,7
4629,7
4630,7
4631,7
4632,2
4633,2
4634,2
4635,2
4636,2
4637,2
4638,3
4639,3
4640,3
4641,0
4642,3
4643,3
4644,0
4645,0
4646,0
4647,1
4648,1
4649,1
4650,8
4651,8
4652,8
4653,2
4654,2
4655,2
4656,5
4657,5
4658,5
4659,4
4660,4
4661,4
4662,7
4663,5
4664,3
4665,0
4666,0
4667,0
4668,3
4669,3
4670,3
4671,2
4672,2
4673,2
4674,1
4675,1
4676,1
4677,4
4678,4
4679,4
4680,4
4681,4
4682,4
4683,3
4684,3
4685,5
4686,4
4687,5
4688,4
4689,2
4690,2
4691,2
4692,2
4693,2
4694,2
4695,9
4696,9
4697,9
4698,3
4699,3
4700,3
4701,7
4702,2
4703,2
4704,7
4705,7
4706,7
4707,7
4708,7
4709,7
4710,9
4711,9
4712,9
4713,8
4714,8
4715,8
4716,7
4717,7
4718,7
4719,2
4720,2
4721,2
4722,1
4723,1
4724,1
4725,7
4726,7
4727,7
4728,3
4729,3
4730,3
4731,5
4732,5
4733,8
4734,0
4735,0
4736,0
4737,2
4738,2
4739,2
4740,0
4741,0
4742,0
4743,9
4744,9
4745,9
4746,7
4747,7
4748,7
4749,1
4750,1
4751,1
4752,2
4753,2
4754,2
4755,2
4756,2
4757,2
4758,7
4759,7
4760,7
4761,1
4762,1
4763,1
4764,1
4765,1
4766,1
4767,4
4768,4
4769,4
4770,1
4771,1
4772,1
4773,4
4774,4
4775,4
4776,3
4777,3
4778,3
4779,2
4780,2
4781,2
4782,3
4783,3
4784,3
4785,0
4786,0
4787,0
4788,3
4789,3
4790,3
4791,0
4792,0
4793,0
4794,9
4795,9
4796,9
4797,4
4798,3
4799,3
4800,7
4801,7
4802,7
4803,5
4804,5
4805,5
4806,7
4807,7
4808,7
4809,3
4810,3
4811,3
4812,1
4813,1
4814,1
4815,4
4816,5
4817,5
4818,5
4819,5
4820,5
4821,4
4822,4
4823,4
4824,1
4825,1
4826,7
4827,1
4828,1
4829,1
4830,2
4831,2
4832,2
4833,7
4834,7
4835,7
4836,0
4837,0
4838,0
4839,3
4840,8
4841,0
4842,3
4843,3
4844,3
4845,5
4846,5
4847,5
4848,0
4849,0
4850,0
4851,7
4852,7
4853,7
4854,6
4855,2
4856,2
4857,8
4858,8
4859,8
4860,9
4861,9
4862,9
4863,0
4864,9
4865,9
4866,2
4867,2
4868,2
4869,4
4870,4
4871,4
4872,7
4873,7
4874,7
4875,8
4876,8
4877,8
4878,5
4879,4
4880,4
4881,3
4882,3
4883,0
4884,3
4885,3
4886,3
4887,2
4888,2
4889,2
4890,6
4891,6
4892,6
4893,4
4894,4
4895,4
4896,2
4897,2
4898,2
4899,9
4900,9
4901,9
4902,0
4903,0
4904,0
4905,1
4906,1
4907,1
4908,8
4909,8
4910,8
4911,3
4912,3
4913,3
4914,6
4915,6
4916,6
4917,1
4918,1
4919,1
4920,1
4921,1
4922,1
4923,6
4924,6
4925,6
4926,0
4927,0
4928,0
4929,7
4930,7
4931,7
4932,9
4933,9
4934,9
4935,0
4936,0
4937,0
4938,2
4939,2
4940,5
4941,7
4942,7
4943,7
4944,1
4945,1
4946,1
4947,5
4948,4
4949,4
4950,2
4951,2
4952,2
4953,2
4954,2
4955,2
4956,6
4957,6
4958,6
4959,0
4960,0
4961,0
4962,6
4963,1
4964,1
4965,3
4966,3
4967,3
4968,0
4969,0
4970,0
4971,2
4972,2
4973,2
4974,7
4975,7
4976,7
4977,1
4978,1
4979,2
4980,9
4981,9
4982,9
4983,9
4984,9
4985,9
4986,3
4987,3
4988,3
4989,8
4990,8
4991,8
4992,3
4993,3
4994,3
4995,9
4996,9
4997,9
4998,3
4999,3
5000,3
5001,6
5002,6
5003,6
5004,7
5005,7
5006,7
5007,7
5008,7
5009,7
5010,5
5011,5
5012,8
5013,2
5014,2
5015,2
5016,5
5017,0
5018,0
5019,3
5020,3
5021,3
5022,1
5023,1
5024,1
5025,6
5026,6
5027,6
5028,1
5029,1
5030,1
5031,7
5032,7
5033,7
5034,1
5035,1
5036,1
5037,4
5038,5
5039,5
5040,9
5041,9
5042,9
5043,8
5044,8
5045,8
5046,1
5047,1
5048,1
5049,7
5050,7
5051,7
5052,6
5053,6
5054,6
5055,9
5056,9
5057,9
5058,7
5059,7
5060,7
5061,7
5062,7
5063,7
5064,2
5065,2
5066,2
5067,4
5068,4
5069,4
5070,8
5071,8
5072,8
5073,5
5074,5
5075,5
5076,3
5077,3
5078,3
5079,0
5080,5
5081,0
5082,2
5083,2
5084,2
5085,5
5086,5
5087,5
5088,3
5089,3
5090,3
5091,0
5092,0
5093,0
5094,7
5095,7
5096,7
5097,4
5098,4
5099,5
5100,2
5101,2
5102,2
5103,4
5104,4
5105,4
5106,6
5107,6
5108,6
5109,9
5110,9
5111,9
5112,0
5113,0
5114,0
5115,7
5116,7
5117,7
5118,0
5119,0
5120,0
5121,8
5122,8
5123,8
5124,2
5125,2
5126,2
5127,2
5128,2
5129,2
5130,3
5131,3
5132,3
5133,4
5134,4
5135,5
5136,1
5137,1
5138,1
5139,3
5140,3
5141,3
5142,7
5143,7
5144,7
5145,2
5146,2
5147,2
5148,6
5149,6
5150,6
5151,0
5152,1
5153,1
5154,0
5155,0
5156,0
5157,4
5158,4
5159,4
5160,6
5161,6
5162,6
5163,6
5164,6
5165,6
5166,7
5167,7
5168,7
5169,6
5170,6
5171,6
5172,3
5173,3
5174,3
5175,4
5176,4
5177,4
5178,2
5179,2
5180,2
5181,4
5182,4
5183,4
5184,3
5185,3
5186,3
5187,2
5188,2
5189,2
5190,3
5191,3
5192,3
5193,2
5194,2
5195,2
5196,6
5197,6
5198,6
5199,6
5200,6
5201,6
5202,2
5203,2
5204,2
5205,4
5206,4
5207,4
5208,7
5209,7
5210,7
5211,3
5212,3
5213,3
5214,1
5215,1
5216,1
5217,0
5218,0
5219,0
5220,1
5221,1
5222,1
5223,5
5224,5
5225,4
5226,3
5227,3
5228,3
5229,3
5230,3
5231,3
5232,7
5233,7
5234,7
5235,3
5236,3
5237,3
5238,4
5239,4
5240,5
5241,4
5242,4
5243,4
5244,5
5245,5
5246,1
5247,9
5248,9
5249,9
5250,4
5251,4
5252,1
5253,0
5254,1
5255,1
5256,3
5257,3
5258,3
5259,6
5260,6
5261,6
5262,3
5263,3
5264,3
5265,6
5266,6
5267,6
5268,4
5269,4
5270,4
5271,2
5272,2
5273,2
5274,6
5275,6
5276,6
5277,3
5278,7
5279,5
5280,4
5281,4
5282,4
5283,5
5284,5
5285,5
5286,4
5287,4
5288,4
5289,6
5290,6
5291,6
5292,3
5293,3
5294,3
5295,9
5296,9
5297,9
5298,9
5299,9
5300,9
5301,1
5302,1
5303,1
5304,7
5305,7
5306,7
5307,4
5308,4
5309,4
5310,8
5311,8
5312,3
5313,4
5314,5
5315,5
5316,4
5317,1
5318,1
5319,6
5320,6
5321,6
5322,0
5323,0
5324,0
5325,3
5326,3
5327,3
5328,7
5329,7
5330,7
5331,9
5332,8
5333,9
5334,7
5335,7
5336,7
5337,6
5338,6
5339,6
5340,4
5341,4
5342,4
5343,6
5344,6
5345,6
5346,2
5347,2
5348,2
5349,4
5350,4
5351,4
5352,1
5353,1
5354,1
5355,4
5356,5
5357,5
5358,2
5359,2
5360,2
5361,9
5362,9
5363,9
5364,8
5365,8
5366,2
5367,3
5368,3
5369,3
5370,1
5371,4
5372,1
5373,8
5374,1
5375,1
5376,4
5377,4
5378,4
5379,2
5380,2
5381,2
5382,1
5383,1
5384,1
5385,1
5386,1
5387,1
5388,9
5389,9
5390,9
5391,8
5392,8
5393,8
5394,7
5395,7
5396,7
5397,8
5398,8
5399,8
5400,7
5401,7
5402,7
5403,7
5404,7
5405,7
5406,8
5407,8
5408,8
5409,6
5410,6
5411,6
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,3
5419,3
5420,3
5421,5
5422,5
5423,5
5424,3
5425,3
5426,3
5427,9
5428,9
5429,9
5430,1
5431,1
5432,1
5433,1
5434,5
5435,1
5436,0
5437,0
5438,0
5439,9
5440,9
5441,9
5442,1
5443,9
5444,1
5445,7
5446,7
5447,7
5448,7
5449,7
5450,7
5451,8
5452,6
5453,8
5454,7
5455,7
5456,0
5457,3
5458,3
5459,3
5460,6
5461,6
5462,6
5463,1
5464,1
5465,1
5466,5
5467,5
5468,7
5469,3
5470,3
5471,3
5472,2
5473,2
5474,2
5475,6
5476,6
5477,6
5478,3
5479,3
5480,3
5481,5
5482,5
5483,5
5484,3
5485,3
5486,3
5487,4
5488,4
5489,4
5490,9
5491,9
5492,9
5493,0
5494,0
5495,0
5496,3
5497,3
5498,3
5499,0
5500,0
5501,0
5502,7
5503,7
5504,7
5505,3
5506,3
5507,3
5508,9
5509,9
5510,9
5511,0
5512,0
5513,0
5514,1
5515,1
5516,1
5517,2
5518,2
5519,2
5520,3
5521,3
5522,3
5523,5
5524,5
5525,5
5526,8
5527,8
5528,8
5529,5
5530,5
5531,5
5532,0
5533,0
5534,0
5535,2
5536,2
5537,2
5538,0
5539,0
5540,0
5541,3
5542,3
5543,3
5544,8
5545,8
5546,1
5547,7
5548,7
5549,7
5550,8
5551,9
5552,9
5553,2
5554,2
5555,2
5556,3
5557,3
5558,3
5559,8
5560,8
5561,8
5562,4
5563,4
5564,4
5565,2
5566,7
5567,2
5568,5
5569,5
5570,5
5571,0
5572,0
5573,0
5574,0
5575,0
5576,0
5577,8
5578,8
5579,8
5580,1
5581,1
5582,1
5583,0
5584,0
5585,0
5586,3
5587,3
5588,3
5589,2
5590,2
5591,2
5592,1
5593,1
5594,0
5595,0
5596,0
5597,0
5598,4
5599,4
5600,4
5601,1
5602,1
5603,1
5604,9
5605,9
5606,9
5607,3
5608,3
5609,3
5610,3
5611,3
5612,3
5613,3
5614,3
5615,3
5616,5
5617,5
5618,5
5619,1
5620,1
5621,1
5622,2
5623,2
5624,2
5625,3
5626,3
5627,3
5628,6
5629,6
5630,6
5631,7
5632,7
5633,7
5634,9
5635,9
5636,9
5637,8
5638,8
5639,8
5640,1
5641,1
5642,1
5643,7
5644,7
5645,7
5646,8
5647,8
5648,8
5649,5
5650,4
5651,4
5652,2
5653,9
5654,2
5655,9
5656,9
5657,9
5658,2
5659,2
5660,2
5661,3
5662,3
5663,3
5664,9
5665,9
5666,9
5667,0
5668,0
5669,0
5670,1
5671,1
5672,1
5673,9
5674,9
5675,9
5676,0
5677,0
5678,0
5679,6
5680,6
5681,6
5682,5
5683,5
5684,5
5685,4
5686,4
5687,4
5688,7
5689,7
5690,7
5691,8
5692,8
5693,8
5694,3
5695,3
5696,3
5697,5
5698,5
5699,5
5700,7
5701,7
5702,7
5703,4
5704,4
5705,4
5706,6
5707,6
5708,6
5709,8
5710,8
5711,8
5712,7
5713,7
5714,7
5715,4
5716,4
5717,4
5718,3
5719,3
5720,3
5721,3
5722,3
5723,3
5724,2
5725,2
5726,2
5727,3
5728,3
5729,3
5730,7
5731,7
5732,7
5733,5
5734,4
5735,5
5736,1
5737,1
5738,1
5739,1
5740,1
5741,1
5742,9
5743,9
5744,9
5745,7
5746,7
5747,7
5748,3
5749,3
5750,3
5751,6
5752,6
5753,6
5754,2
5755,2
5756,2
5757,2
5758,2
5759,2
5760,1
5761,1
5762,1
5763,0
5764,3
5765,3
5766,9
5767,9
5768,9
5769,6
5770,6
5771,6
5772,1
5773,1
5774,1
5775,4
5776,4
5777,4
5778,6
5779,6
5780,6
5781,8
5782,8
5783,8
5784,6
5785,6
5786,6
5787,4
5788,5
5789,4
5790,8
5791,9
5792,9
5793,3
5794,3
