Id,Class
2997,6
2998,2
2999,4
3000,8
3001,2
3002,8
3003,8
3004,0
3005,1
3006,9
3007,1
3008,7
3009,3
3010,3
3011,8
3012,6
3013,1
3014,8
3015,5
3016,7
3017,9
3018,0
3019,1
3020,9
3021,0
3022,3
3023,6
3024,8
3025,3
3026,7
3027,4
3028,7
3029,5
3030,2
3031,0
3032,4
3033,4
3034,8
3035,4
3036,6
3037,2
3038,0
3039,1
3040,6
3041,8
3042,6
3043,3
3044,1
3045,2
3046,0
3047,7
3048,5
3049,6
3050,4
3051,9
3052,3
3053,1
3054,5
3055,1
3056,7
3057,4
3058,9
3059,3
3060,5
3061,1
3062,6
3063,3
3064,2
3065,2
3066,4
3067,5
3068,9
3069,3
3070,5
3071,2
3072,3
3073,5
3074,3
3075,9
3076,8
3077,2
3078,2
3079,4
3080,5
3081,7
3082,4
3083,3
3084,0
3085,4
3086,2
3087,2
3088,6
3089,8
3090,8
3091,4
3092,4
3093,1
3094,7
3095,6
3096,4
3097,8
3098,8
3099,0
3100,3
3101,2
3102,4
3103,5
3104,8
3105,5
3106,8
3107,4
3108,8
3109,3
3110,2
3111,0
3112,3
3113,5
3114,0
3115,9
3116,2
3117,3
3118,3
3119,6
3120,4
3121,4
3122,3
3123,3
3124,2
3125,3
3126,1
3127,4
3128,9
3129,2
3130,6
3131,6
3132,9
3133,3
3134,2
3135,2
3136,9
3137,4
3138,0
3139,3
3140,9
3141,7
3142,3
3143,7
3144,7
3145,7
3146,3
3147,6
3148,0
3149,3
3150,4
3151,2
3152,6
3153,7
3154,2
3155,4
3156,5
3157,2
3158,8
3159,9
3160,7
3161,3
3162,4
3163,2
3164,9
3165,8
3166,5
3167,7
3168,6
3169,2
3170,4
3171,2
3172,4
3173,3
3174,4
3175,9
3176,2
3177,6
3178,5
3179,6
3180,3
3181,4
3182,3
3183,4
3184,3
3185,3
3186,0
3187,5
3188,4
3189,6
3190,3
3191,6
3192,2
3193,0
3194,7
3195,3
3196,3
3197,9
3198,3
3199,2
3200,6
3201,1
3202,6
3203,6
3204,1
3205,2
3206,7
3207,0
3208,0
3209,1
3210,1
3211,8
3212,9
3213,8
3214,3
3215,3
3216,3
3217,1
3218,1
3219,0
3220,5
3221,0
3222,2
3223,9
3224,1
3225,3
3226,3
3227,9
3228,3
3229,8
3230,8
3231,2
3232,8
3233,8
3234,8
3235,8
3236,2
3237,3
3238,0
3239,6
3240,7
3241,4
3242,1
3243,2
3244,9
3245,2
3246,8
3247,6
3248,5
3249,4
3250,9
3251,2
3252,9
3253,5
3254,0
3255,4
3256,1
3257,2
3258,1
3259,5
3260,4
3261,4
3262,6
3263,6
3264,4
3265,7
3266,1
3267,0
3268,7
3269,7
